tipo_cultivo	ubicacion_geografica	tamano_finca	rendimiento_cultivo	uso_fertilizantes	precio_venta(€/kg)
Tomates	Valencia	32	54	no	36
Tomates	Guadalajara	76	59	no	81
Tomates	Navarra	77	83	si	80
Tomates	Las Palmas	34	59	no	52
Tomates	Ciudad	62	2	no	41
Tomates	Cádiz	83	41	si	84
Tomates	Guadalajara	25	9	no	64
Tomates	Lugo	7	90	no	97
Tomates	Álava	5	40	si	39
Tomates	Teruel	85	68	si	71
Tomates	Málaga	46	28	si	17
Tomates	Álava	72	1	si	90
Tomates	Palencia	85	87	no	88
Tomates	Guipúzcoa	83	50	si	41
Tomates	Barcelona	84	74	si	53
Tomates	Santa Cruz de Tenerife	66	83	si	100
Tomates	Burgos	70	58	si	36
Tomates	Pontevedra	86	43	no	39
Tomates	Guipúzcoa	64	23	si	70
Tomates	Soria	97	40	si	59
Tomates	Navarra	72	17	si	68
Tomates	Cádiz	15	54	no	56
Tomates	Baleares	40	18	si	94
Tomates	Salamanca	38	21	si	79
Tomates	Barcelona	58	26	si	82
Tomates	Las Palmas	68	1	no	1
Tomates	Guadalajara	25	90	no	39
Tomates	Jaén	83	58	si	88
Tomates	Valencia	78	34	si	75
Tomates	Ciudad	92	87	no	85
Tomates	Sevilla	48	40	no	95
Tomates	Toledo	78	11	si	6
Tomates	Castellón	7	26	no	64
Tomates	Ávila	89	2	no	19
Tomates	Huesca	90	88	si	99
Tomates	Guipúzcoa	84	94	no	87
Tomates	Asturias	70	84	si	88
Tomates	Zamora	56	19	si	37
Tomates	León	12	55	si	53
Tomates	Ceuta	42	6	no	14
Tomates	Castellón	44	63	no	1
Tomates	Castellón	39	70	no	65
Tomates	Baleares	48	2	no	71
Tomates	Segovia	10	97	no	91
Tomates	Huesca	59	2	si	55
Tomates	Álava	89	87	no	59
Tomates	Navarra	86	85	no	24
Tomates	Barcelona	48	9	no	25
Tomates	Cádiz	83	87	si	93
Tomates	Cáceres	75	20	no	77
Tomates	Córdoba	59	37	no	54
Tomates	La Rioja	97	77	no	26
Tomates	Ávila	69	80	si	88
Tomates	Jaén	33	31	no	61
Tomates	Álava	42	43	si	3
Tomates	Navarra	72	4	si	73
Tomates	Castellón	93	8	no	61
Tomates	Almería	15	64	si	22
Tomates	Melilla	68	94	no	99
Tomates	Alicante	85	49	no	45
Tomates	Cuenca	49	60	si	61
Tomates	Pontevedra	37	69	no	49
Tomates	Baleares	12	82	si	7
Tomates	Salamanca	69	39	si	76
Tomates	Tarragona	75	23	no	9
Tomates	Zamora	28	16	si	53
Tomates	Vizcaya	24	62	no	78
Tomates	Guipúzcoa	51	77	no	19
Tomates	Cádiz	90	85	si	93
Tomates	Palencia	61	37	si	92
Tomates	La Coruña	29	41	si	86
Tomates	Zamora	21	66	no	7
Tomates	Murcia	96	50	no	85
Tomates	Zamora	96	61	si	94
Tomates	Guadalajara	61	29	si	73
Tomates	Baleares	100	65	si	47
Tomates	Cuenca	71	79	si	36
Tomates	Jaén	22	20	no	47
Tomates	Toledo	10	56	si	24
Tomates	Pontevedra	50	61	no	23
Tomates	Vizcaya	49	60	no	1
Tomates	Guipúzcoa	72	89	no	36
Tomates	Ávila	18	78	no	14
Tomates	Guipúzcoa	18	51	si	6
Tomates	Cuenca	31	89	no	79
Tomates	Melilla	21	70	no	82
Tomates	Lleida	32	83	si	87
Tomates	Cantabria	69	96	si	62
Tomates	Almería	95	4	si	31
Tomates	Cádiz	59	71	no	2
Tomates	Cádiz	84	93	si	20
Tomates	Guadalajara	17	9	si	13
Tomates	Zamora	30	36	si	35
Tomates	Soria	22	99	no	37
Tomates	Córdoba	28	5	no	13
Tomates	Palencia	87	99	no	82
Tomates	León	5	77	no	85
Tomates	Granada	21	64	si	2
Tomates	Ceuta	28	54	si	45
Tomates	Badajoz	25	100	si	41
Tomates	Girona	91	100	si	90
Tomates	Lleida	9	16	si	3
Tomates	León	32	36	no	31
Tomates	Zamora	24	15	no	61
Tomates	Lugo	90	15	no	38
Tomates	Almería	25	87	si	37
Tomates	León	35	58	si	54
Tomates	Ávila	35	7	si	48
Tomates	Jaén	94	100	no	27
Tomates	Córdoba	89	33	si	10
Tomates	Almería	64	49	si	9
Tomates	Guipúzcoa	87	98	si	87
Tomates	La Coruña	46	36	si	2
Tomates	Zamora	44	1	no	92
Tomates	Asturias	54	13	si	73
Tomates	León	57	25	si	62
Tomates	Córdoba	55	69	no	42
Tomates	Guadalajara	99	64	si	47
Tomates	León	16	69	si	79
Tomates	Málaga	14	30	no	67
Tomates	Ourense	60	80	no	14
Tomates	Madrid	14	67	no	27
Tomates	Cáceres	15	73	si	6
Tomates	Asturias	67	73	si	16
Tomates	Jaén	93	85	si	73
Tomates	Almería	1	1	no	1
Tomates	Murcia	5	56	si	32
Tomates	Zamora	27	15	si	6
Tomates	Guipúzcoa	76	40	si	50
Tomates	Albacete	84	92	si	53
Tomates	Guadalajara	99	37	si	80
Tomates	Jaén	16	74	no	61
Tomates	Lugo	42	32	no	29
Tomates	Ciudad	12	4	si	42
Tomates	Málaga	23	100	no	21
Tomates	Vizcaya	68	32	no	20
Tomates	Huesca	74	73	no	18
Tomates	Castellón	92	44	no	25
Tomates	La Rioja	93	46	si	24
Tomates	Cádiz	8	96	si	81
Tomates	Ciudad	57	23	si	75
Tomates	Huesca	6	70	si	96
Tomates	Álava	62	97	no	31
Tomates	Valencia	4	65	no	1
Tomates	Valladolid	37	27	si	3
Tomates	Teruel	39	34	si	24
Tomates	Pontevedra	60	12	no	73
Tomates	Guipúzcoa	58	72	si	41
Tomates	Toledo	68	32	si	50
Tomates	Teruel	91	48	no	82
Tomates	Toledo	83	68	no	72
Tomates	Lleida	72	43	no	34
Tomates	Castellón	41	4	no	60
Tomates	Málaga	27	21	no	69
Tomates	Málaga	75	93	no	43
Tomates	Albacete	7	29	no	50
Tomates	Baleares	14	24	no	33
Tomates	Cáceres	10	76	si	49
Tomates	Zamora	71	26	si	6
Tomates	Murcia	1	9	si	27
Tomates	Salamanca	14	80	no	54
Tomates	Castellón	57	70	no	7
Tomates	Cuenca	6	5	si	60
Tomates	Madrid	67	38	si	93
Tomates	León	47	90	si	59
Tomates	Alicante	89	11	si	99
Tomates	Ávila	10	75	si	84
Tomates	Guadalajara	3	77	si	99
Tomates	Zamora	11	43	no	17
Tomates	Las Palmas	57	37	no	2
Tomates	Tarragona	92	5	si	10
Tomates	Valladolid	14	22	si	96
Tomates	Murcia	92	61	no	50
Tomates	Castellón	39	11	si	65
Tomates	Tarragona	24	13	no	72
Tomates	Huelva	8	67	no	30
Tomates	Guipúzcoa	90	20	si	92
Tomates	Valencia	91	77	si	86
Tomates	Madrid	85	21	no	42
Tomates	Ourense	87	21	si	81
Tomates	León	43	98	no	50
Tomates	Valencia	32	45	no	8
Tomates	Álava	79	12	si	53
Tomates	Cádiz	58	28	si	87
Tomates	Burgos	56	73	no	16
Tomates	Segovia	100	64	no	82
Tomates	Albacete	91	55	si	24
Tomates	La Coruña	58	91	si	17
Tomates	Girona	88	42	si	59
Tomates	Melilla	97	24	si	9
Tomates	Almería	50	98	no	40
Tomates	Soria	17	36	no	12
Tomates	Jaén	62	14	si	4
Tomates	Ourense	46	72	no	7
Tomates	Sevilla	77	72	si	66
Tomates	Álava	4	90	si	7
Tomates	Santa Cruz de Tenerife	79	49	si	26
Tomates	Barcelona	87	16	no	32
Tomates	Girona	68	90	si	3
Tomates	Baleares	92	3	no	70
Tomates	Palencia	38	83	no	80
Tomates	Burgos	67	41	si	3
Tomates	Ceuta	29	43	no	38
Tomates	Navarra	50	1	si	45
Tomates	Jaén	80	21	si	35
Tomates	Valencia	22	36	no	30
Tomates	Valencia	85	79	no	76
Tomates	León	4	29	no	98
Tomates	Tarragona	21	48	no	24
Tomates	La Rioja	63	92	no	69
Tomates	Valencia	36	24	no	91
Tomates	Madrid	14	84	si	85
Tomates	Salamanca	40	25	no	65
Tomates	Alicante	45	35	no	52
Tomates	Baleares	4	95	si	13
Tomates	Madrid	69	63	si	94
Tomates	Cuenca	17	39	si	8
Tomates	Toledo	10	21	si	84
Tomates	Zamora	32	18	no	4
Tomates	León	95	30	no	31
Tomates	Cáceres	66	27	si	2
Tomates	Sevilla	71	32	si	32
Tomates	Vizcaya	37	96	no	25
Tomates	Huesca	40	50	no	2
Tomates	Málaga	95	30	no	85
Tomates	Palencia	77	73	si	83
Tomates	Cáceres	40	18	si	54
Tomates	Melilla	49	21	si	64
Tomates	Toledo	20	7	no	96
Tomates	Ávila	96	49	si	51
Tomates	Lleida	72	10	no	86
Tomates	Albacete	33	15	no	56
Tomates	Toledo	93	77	no	5
Tomates	Teruel	85	22	no	12
Tomates	Salamanca	59	6	no	73
Tomates	Salamanca	7	51	no	25
Tomates	Ceuta	35	66	si	73
Tomates	Álava	7	41	si	4
Tomates	Jaén	57	56	no	75
Tomates	Teruel	36	91	si	38
Tomates	Melilla	28	38	si	64
Tomates	Baleares	15	30	si	81
Tomates	Badajoz	90	41	si	51
Tomates	Granada	58	37	si	4
Tomates	Cáceres	69	1	no	22
Tomates	Melilla	42	49	no	3
Tomates	Cuenca	54	1	si	20
Tomates	Huelva	38	73	no	30
Tomates	Cádiz	52	40	no	98
Tomates	Málaga	66	19	si	74
Tomates	Cáceres	17	17	no	67
Tomates	Pontevedra	74	81	no	23
Tomates	Guadalajara	54	98	si	27
Tomates	Baleares	8	22	no	54
Tomates	Valencia	94	52	no	62
Tomates	Badajoz	99	2	no	57
Tomates	La Coruña	50	25	no	43
Tomates	Pontevedra	90	28	si	50
Tomates	Ourense	55	98	no	71
Tomates	Jaén	65	2	si	51
Tomates	Ávila	10	56	si	85
Tomates	Murcia	17	89	si	46
Tomates	Lleida	50	63	no	35
Tomates	Almería	81	32	si	97
Tomates	Jaén	50	61	si	5
Tomates	Cáceres	35	65	no	4
Tomates	Castellón	37	8	no	46
Tomates	Girona	100	92	si	13
Tomates	Ourense	15	28	si	36
Tomates	Lugo	48	49	si	33
Tomates	Badajoz	88	14	no	37
Tomates	Segovia	50	33	no	29
Tomates	Salamanca	26	100	si	31
Tomates	Badajoz	48	74	si	26
Tomates	Guipúzcoa	19	33	si	82
Tomates	Alicante	53	100	no	5
Tomates	La Coruña	24	14	no	32
Tomates	La Coruña	64	37	no	99
Tomates	Las Palmas	38	92	si	4
Tomates	Almería	92	31	si	86
Tomates	Valencia	45	98	si	3
Tomates	Pontevedra	58	20	no	23
Tomates	Las Palmas	65	89	si	37
Tomates	Valencia	98	80	no	76
Tomates	Álava	75	77	si	100
Tomates	La Coruña	86	69	no	18
Tomates	Albacete	7	55	si	52
Tomates	Cuenca	68	1	no	24
Tomates	Melilla	96	18	no	99
Tomates	Melilla	36	96	no	83
Tomates	Lugo	70	59	no	35
Tomates	Huelva	34	8	no	46
Tomates	Granada	66	36	si	62
Tomates	Asturias	33	66	si	24
Tomates	Alicante	28	56	no	36
Tomates	Jaén	12	10	no	64
Tomates	Granada	59	36	si	99
Tomates	Castellón	43	8	si	81
Tomates	Zaragoza	13	71	si	60
Tomates	Segovia	62	57	no	89
Tomates	Ciudad	100	31	no	36
Tomates	Lleida	18	38	no	96
Tomates	Ávila	19	51	no	12
Tomates	Cádiz	66	64	si	76
Tomates	Ourense	46	41	no	68
Tomates	Murcia	69	85	no	66
Tomates	Guadalajara	72	61	si	89
Tomates	Toledo	22	29	no	59
Tomates	Lugo	70	11	no	70
Tomates	Tarragona	97	1	si	97
Tomates	Valladolid	3	72	no	75
Tomates	Asturias	75	100	si	79
Tomates	Lugo	81	75	si	53
Tomates	Palencia	15	44	no	48
Tomates	Granada	62	52	no	56
Tomates	Zaragoza	34	80	no	7
Tomates	Ávila	25	69	si	29
Tomates	Ceuta	46	40	no	6
Tomates	Almería	41	72	no	84
Tomates	Palencia	7	88	si	44
Tomates	Albacete	13	66	si	65
Tomates	Cantabria	19	16	si	93
Tomates	Melilla	49	82	no	31
Tomates	Pontevedra	43	37	no	75
Tomates	Navarra	14	16	no	45
Tomates	Cáceres	55	98	si	94
Tomates	Guipúzcoa	58	10	no	41
Tomates	Granada	84	18	no	49
Tomates	Ávila	70	4	no	16
Tomates	Albacete	97	95	no	74
Tomates	Asturias	18	34	no	17
Tomates	La Rioja	9	24	si	83
Tomates	Cádiz	93	43	no	59
Tomates	Málaga	11	99	si	21
Tomates	Tarragona	14	6	no	14
Tomates	Baleares	65	97	no	27
Tomates	Huesca	43	42	si	31
Tomates	Segovia	36	86	no	82
Tomates	Málaga	62	89	si	82
Tomates	Huesca	71	99	no	41
Tomates	Badajoz	1	81	no	70
Tomates	La Coruña	63	13	si	33
Tomates	Murcia	76	89	no	67
Tomates	Albacete	25	25	si	32
Tomates	Guipúzcoa	100	11	no	61
Tomates	Toledo	72	90	si	87
Tomates	Guadalajara	23	22	si	27
Tomates	Ciudad	20	56	si	8
Tomates	Valladolid	88	67	si	78
Tomates	Toledo	91	99	no	17
Tomates	Navarra	60	69	si	69
Tomates	Toledo	42	87	si	86
Tomates	Cáceres	72	32	si	35
Tomates	León	46	87	no	90
Tomates	Almería	16	31	si	9
Tomates	Pontevedra	77	61	no	44
Tomates	Ávila	52	48	si	80
Tomates	Lleida	27	81	si	22
Tomates	Palencia	4	95	si	65
Tomates	Cádiz	38	19	no	26
Tomates	Huesca	6	45	no	23
Tomates	Castellón	43	37	si	9
Tomates	Pontevedra	75	14	no	87
Tomates	Albacete	60	7	no	7
Tomates	Soria	71	34	si	42
Tomates	Zaragoza	8	56	no	9
Tomates	Córdoba	71	39	si	100
Tomates	Ourense	92	70	si	70
Tomates	Lleida	82	29	si	87
Tomates	Baleares	81	2	si	25
Tomates	Cáceres	43	65	si	55
Tomates	Cáceres	94	26	no	61
Tomates	Lugo	7	25	no	54
Tomates	Ávila	70	33	si	3
Tomates	Cáceres	8	65	no	44
Tomates	Guadalajara	17	61	no	2
Tomates	Barcelona	87	71	no	20
Tomates	Lugo	10	47	si	57
Tomates	Pontevedra	57	92	no	26
Tomates	Palencia	88	30	si	6
Tomates	Baleares	21	36	si	12
Tomates	Santa Cruz de Tenerife	4	62	si	98
Tomates	La Coruña	62	40	si	52
Tomates	Valencia	44	6	no	94
Tomates	Melilla	97	4	no	16
Tomates	Ceuta	64	47	no	13
Tomates	Cádiz	91	84	si	69
Tomates	Castellón	67	76	si	90
Tomates	Ávila	62	63	no	29
Tomates	Madrid	95	33	si	17
Tomates	Cádiz	92	10	no	60
Tomates	Vizcaya	40	2	no	26
Tomates	Badajoz	71	18	no	31
Tomates	Palencia	10	9	si	44
Tomates	Lugo	96	69	no	92
Tomates	Cáceres	11	99	no	51
Tomates	Valencia	66	3	si	28
Tomates	Navarra	43	5	no	61
Tomates	Baleares	22	97	si	61
Tomates	Córdoba	15	95	si	10
Tomates	Cádiz	65	26	no	26
Tomates	Baleares	12	69	no	51
Tomates	Badajoz	87	30	no	70
Tomates	Jaén	91	69	no	3
Tomates	Cádiz	50	7	si	57
Tomates	Badajoz	98	42	si	16
Tomates	Sevilla	99	26	no	92
Tomates	Baleares	29	12	no	79
Tomates	Santa Cruz de Tenerife	63	45	si	80
Tomates	Cáceres	54	27	no	24
Tomates	Santa Cruz de Tenerife	60	75	no	8
Tomates	Huelva	9	24	si	54
Tomates	Guadalajara	31	84	no	90
Tomates	Albacete	60	65	no	62
Tomates	Guadalajara	5	84	si	71
Tomates	Cuenca	89	35	no	44
Tomates	Cantabria	86	1	no	26
Tomates	Huelva	1	56	no	83
Tomates	Castellón	83	11	si	10
Tomates	Sevilla	18	70	si	54
Tomates	Ávila	64	35	no	17
Tomates	La Rioja	5	12	no	5
Tomates	Burgos	66	62	no	31
Tomates	Zaragoza	89	67	si	65
Tomates	Ceuta	40	65	no	21
Tomates	Jaén	86	22	si	82
Tomates	Murcia	97	88	si	38
Tomates	Cuenca	4	62	no	96
Tomates	Ourense	78	50	no	23
Tomates	Zamora	96	30	no	27
Tomates	Almería	96	6	no	47
Tomates	Pontevedra	34	22	si	35
Tomates	Lleida	95	43	no	93
Tomates	Cuenca	23	70	no	8
Tomates	Baleares	46	92	si	85
Tomates	Murcia	59	9	si	96
Tomates	Tarragona	44	83	si	71
Tomates	Cuenca	84	11	no	48
Tomates	Soria	5	95	si	63
Tomates	Málaga	28	82	si	58
Tomates	Cádiz	11	90	si	57
Tomates	Ourense	44	89	no	10
Tomates	Valencia	90	15	si	13
Tomates	Salamanca	68	3	no	54
Tomates	Almería	58	4	no	79
Tomates	La Rioja	42	11	no	36
Tomates	Lugo	74	95	no	74
Tomates	Málaga	94	45	si	56
Tomates	Cuenca	89	11	no	27
Tomates	León	65	68	si	75
Tomates	Castellón	74	12	no	8
Tomates	Granada	84	26	si	65
Tomates	Valladolid	33	60	si	62
Tomates	Las Palmas	69	41	no	23
Tomates	Cuenca	34	24	si	70
Tomates	Asturias	53	77	no	31
Tomates	Ceuta	8	11	si	100
Tomates	Lleida	44	25	si	48
Tomates	Valencia	86	3	no	22
Tomates	Pontevedra	99	58	no	97
Tomates	Las Palmas	17	95	si	47
Tomates	Alicante	86	32	si	25
Tomates	Barcelona	94	18	si	14
Tomates	Navarra	62	99	si	31
Tomates	Ceuta	92	13	si	16
Tomates	Toledo	5	81	si	48
Tomates	Vizcaya	33	35	no	71
Tomates	Zamora	96	86	no	87
Tomates	Huesca	86	15	no	47
Tomates	Las Palmas	37	23	no	79
Tomates	Lleida	65	6	si	12
Tomates	Madrid	97	100	no	62
Tomates	La Coruña	67	17	si	59
Tomates	Pontevedra	37	93	no	21
Tomates	Jaén	30	7	si	76
Tomates	Ceuta	55	49	si	5
Tomates	Cáceres	98	54	si	45
Tomates	Córdoba	24	33	si	8
Tomates	Salamanca	99	16	si	48
Tomates	Huelva	10	57	si	20
Tomates	Guipúzcoa	94	72	si	56
Tomates	Madrid	54	46	no	43
Tomates	Melilla	16	39	no	25
Tomates	Cantabria	16	27	si	86
Tomates	Murcia	33	98	no	16
Tomates	Valladolid	88	10	si	53
Tomates	Huesca	60	59	si	16
Tomates	Cantabria	95	55	no	71
Tomates	Alicante	72	56	no	39
Tomates	Ourense	37	73	si	88
Tomates	Burgos	40	3	si	93
Tomates	Asturias	65	34	no	95
Tomates	Granada	87	83	si	86
Tomates	Guipúzcoa	98	93	si	2
Tomates	Cáceres	46	26	si	96
Tomates	Guadalajara	79	34	no	33
Tomates	Albacete	38	84	si	63
Tomates	Soria	76	78	si	94
Tomates	Granada	62	2	si	39
Tomates	Valladolid	81	35	no	97
Tomates	Almería	84	15	no	48
Tomates	Melilla	74	36	si	62
Tomates	Málaga	13	23	si	71
Tomates	Huelva	29	34	no	47
Tomates	Cantabria	21	33	si	13
Tomates	Santa Cruz de Tenerife	47	61	si	28
Tomates	Córdoba	98	100	no	93
Tomates	La Rioja	79	20	no	43
Tomates	Sevilla	11	67	no	5
Tomates	Pontevedra	86	51	no	71
Tomates	Almería	51	80	no	30
Tomates	La Coruña	30	93	si	71
Tomates	Segovia	96	21	no	25
Tomates	Castellón	79	88	si	11
Tomates	La Rioja	84	84	si	58
Tomates	Guipúzcoa	63	74	no	92
Tomates	Teruel	42	74	no	51
Tomates	Segovia	69	88	si	68
Tomates	Cáceres	14	80	si	65
Tomates	Lugo	88	88	si	99
Tomates	Cuenca	95	98	no	93
Tomates	Melilla	39	63	si	19
Tomates	Guipúzcoa	46	6	no	86
Tomates	Cuenca	58	90	si	55
Tomates	Cáceres	32	73	no	68
Tomates	Lleida	95	60	si	11
Tomates	Ávila	23	63	no	2
Tomates	Huelva	16	6	no	26
Tomates	Burgos	16	21	si	17
Tomates	Sevilla	38	74	no	16
Tomates	Cuenca	74	30	no	82
Tomates	Valencia	75	38	si	3
Tomates	Teruel	82	39	si	23
Tomates	Girona	73	82	no	96
Tomates	Soria	60	25	si	1
Tomates	Pontevedra	24	79	no	85
Tomates	Navarra	16	18	no	28
Tomates	Salamanca	76	82	no	63
Tomates	Lugo	41	13	si	72
Tomates	Segovia	88	49	si	57
Tomates	Badajoz	32	58	no	85
Tomates	Sevilla	79	54	si	32
Tomates	Segovia	20	45	si	15
Tomates	Badajoz	94	88	no	17
Tomates	Palencia	38	66	si	57
Tomates	La Rioja	2	64	si	47
Tomates	Zamora	97	70	si	50
Tomates	Las Palmas	83	8	si	42
Tomates	Girona	2	51	si	71
Tomates	La Coruña	70	100	si	19
Tomates	Jaén	37	67	no	53
Tomates	La Rioja	95	62	si	71
Tomates	Málaga	48	98	no	41
Tomates	Huelva	32	99	si	4
Tomates	La Coruña	8	92	no	98
Tomates	León	58	86	si	90
Tomates	Córdoba	79	48	si	29
Tomates	Melilla	49	5	no	14
Tomates	Madrid	50	13	no	40
Tomates	Cuenca	74	12	no	70
Tomates	Huelva	16	92	si	62
Tomates	Zamora	42	94	no	72
Tomates	Burgos	85	57	no	83
Tomates	Murcia	67	22	no	95
Tomates	Guadalajara	96	55	si	31
Tomates	Alicante	21	88	no	100
Tomates	Ceuta	66	3	no	46
Tomates	Cantabria	57	4	no	38
Tomates	Ourense	89	21	no	95
Tomates	Barcelona	61	1	si	80
Tomates	Tarragona	79	41	si	97
Tomates	Cuenca	38	76	no	65
Tomates	Vizcaya	20	95	no	15
Tomates	Palencia	41	19	no	16
Tomates	Palencia	65	69	si	99
Tomates	Guipúzcoa	56	21	no	44
Tomates	Ourense	13	47	no	68
Tomates	Burgos	35	3	no	4
Tomates	Salamanca	90	81	si	23
Tomates	Salamanca	41	3	si	42
Tomates	Salamanca	8	3	si	88
Tomates	Zaragoza	17	70	si	22
Tomates	Navarra	28	63	si	20
Tomates	Soria	90	45	si	72
Tomates	León	38	34	no	77
Tomates	Girona	89	25	si	90
Tomates	Córdoba	61	98	no	96
Tomates	Valladolid	61	61	si	26
Tomates	Girona	29	39	no	13
Tomates	Santa Cruz de Tenerife	59	72	si	12
Tomates	Cáceres	91	85	no	27
Tomates	Albacete	24	50	si	71
Tomates	Huelva	66	65	si	75
Tomates	Ceuta	80	29	no	90
Tomates	Palencia	86	3	si	16
Tomates	Guadalajara	46	15	no	7
Tomates	Palencia	82	79	no	96
Tomates	Cáceres	9	51	si	33
Tomates	Madrid	3	66	no	64
Tomates	Zaragoza	26	48	si	86
Tomates	Alicante	6	25	no	91
Tomates	Huesca	94	12	no	90
Tomates	Huesca	13	99	si	7
Tomates	Soria	72	11	si	10
Tomates	Asturias	22	31	no	22
Tomates	Navarra	29	34	si	97
Tomates	Almería	93	78	si	12
Tomates	Navarra	33	24	si	49
Tomates	La Coruña	46	74	si	87
Tomates	Guipúzcoa	78	41	no	38
Tomates	Ceuta	82	70	si	18
Tomates	Las Palmas	51	16	si	9
Tomates	Lugo	98	6	no	13
Tomates	La Coruña	74	56	si	38
Tomates	Castellón	76	64	no	74
Tomates	Baleares	82	68	si	61
Tomates	Murcia	32	83	si	66
Tomates	Lleida	3	72	si	53
Tomates	Albacete	7	5	no	94
Tomates	Cuenca	76	76	si	100
Tomates	Navarra	74	38	no	26
Tomates	Albacete	30	22	si	33
Tomates	Teruel	28	32	si	9
Tomates	Álava	12	19	no	90
Tomates	Burgos	86	93	no	4
Tomates	Málaga	93	11	no	52
Tomates	Guadalajara	53	67	si	6
Tomates	Almería	80	3	si	23
Tomates	Álava	75	63	si	38
Tomates	Albacete	13	95	no	19
Tomates	Melilla	44	32	si	76
Tomates	Soria	30	76	si	10
Tomates	Girona	54	48	no	2
Tomates	Ávila	37	54	si	37
Tomates	Álava	38	91	no	21
Tomates	Valencia	47	22	si	38
Tomates	Guadalajara	5	61	si	49
Tomates	Ávila	63	65	si	1
Tomates	La Rioja	97	65	si	56
Tomates	Madrid	10	89	si	59
Tomates	Castellón	73	40	si	7
Tomates	Cádiz	24	42	si	41
Tomates	Vizcaya	20	97	no	90
Tomates	Asturias	67	32	si	42
Tomates	Tarragona	92	97	no	88
Tomates	Navarra	4	95	no	73
Tomates	Baleares	60	57	no	44
Tomates	Barcelona	52	16	no	76
Tomates	Madrid	11	74	no	45
Tomates	Álava	40	11	si	16
Tomates	Santa Cruz de Tenerife	34	48	no	85
Tomates	Guadalajara	33	94	si	15
Tomates	Córdoba	53	6	no	36
Tomates	Vizcaya	81	99	si	98
Tomates	Las Palmas	67	70	no	99
Tomates	Huelva	79	50	no	33
Tomates	Ciudad	47	43	si	51
Tomates	Soria	28	87	si	54
Tomates	Málaga	75	65	no	25
Tomates	Ourense	71	67	si	80
Tomates	Baleares	15	78	no	24
Tomates	Navarra	1	28	si	61
Tomates	Tarragona	84	74	si	29
Tomates	Toledo	99	68	si	5
Tomates	Huesca	2	20	si	74
Tomates	Cáceres	21	88	si	9
Tomates	Lleida	94	1	no	77
Tomates	Cádiz	67	91	no	47
Tomates	Toledo	69	66	no	58
Tomates	Asturias	73	38	no	55
Tomates	Valencia	88	55	si	64
Tomates	Albacete	72	81	si	13
Tomates	Ciudad	6	47	si	30
Tomates	Lleida	69	61	si	25
Tomates	Ávila	85	21	si	78
Tomates	Baleares	49	55	si	76
Tomates	Ávila	33	67	no	26
Tomates	Lugo	86	99	no	71
Tomates	Valencia	75	6	no	65
Tomates	Ciudad	52	39	si	38
Tomates	Tarragona	79	43	no	53
Tomates	Lugo	87	14	no	32
Tomates	Palencia	88	39	no	67
Tomates	Ourense	46	32	si	54
Tomates	Huelva	44	71	si	52
Tomates	Zamora	62	36	si	39
Tomates	Barcelona	73	10	si	94
Tomates	Madrid	36	95	si	44
Tomates	Toledo	25	55	no	56
Tomates	Castellón	59	53	si	29
Tomates	Sevilla	40	76	no	93
Tomates	Badajoz	39	8	si	46
Tomates	Cantabria	13	40	si	49
Tomates	Málaga	41	58	no	65
Tomates	Segovia	30	64	no	50
Tomates	Guadalajara	72	59	no	61
Tomates	Granada	15	95	no	7
Tomates	Badajoz	92	24	si	6
Tomates	Ourense	7	17	si	81
Tomates	Ceuta	93	46	no	52
Tomates	Madrid	79	29	si	68
Tomates	Lugo	52	30	no	38
Tomates	Las Palmas	30	52	no	92
Tomates	Sevilla	53	72	no	95
Tomates	Álava	82	73	si	32
Tomates	Vizcaya	45	17	si	67
Tomates	Pontevedra	76	91	no	5
Tomates	Soria	26	62	si	100
Tomates	Ceuta	49	59	no	59
Tomates	Sevilla	10	24	si	22
Tomates	Barcelona	88	34	no	93
Tomates	Huesca	11	56	si	22
Tomates	Albacete	6	92	si	36
Tomates	La Coruña	74	13	no	39
Tomates	Barcelona	79	94	no	32
Tomates	Asturias	91	70	no	48
Tomates	Santa Cruz de Tenerife	19	93	no	61
Tomates	Granada	23	47	si	80
Tomates	Zaragoza	68	79	si	36
Tomates	Baleares	100	31	no	37
Tomates	Murcia	74	54	si	7
Tomates	Lugo	53	90	no	18
Tomates	Huesca	42	63	si	3
Tomates	Granada	23	68	si	59
Tomates	Castellón	55	44	no	26
Tomates	Ciudad	77	32	no	52
Tomates	Cádiz	15	49	no	46
Tomates	Ávila	79	33	no	92
Tomates	Tarragona	2	99	si	66
Tomates	Guadalajara	21	100	si	77
Tomates	Burgos	60	100	no	56
Tomates	Las Palmas	27	45	si	27
Tomates	Córdoba	84	99	si	80
Tomates	La Coruña	65	23	si	62
Tomates	Castellón	11	49	si	58
Tomates	Cuenca	87	80	si	65
Tomates	Huesca	73	82	no	5
Tomates	Navarra	36	53	no	50
Tomates	La Coruña	60	65	no	94
Tomates	Las Palmas	98	95	no	43
Tomates	Jaén	64	30	si	89
Tomates	Tarragona	86	80	no	27
Tomates	León	15	72	si	14
Tomates	Barcelona	56	29	si	34
Tomates	Almería	38	85	si	66
Tomates	Murcia	8	76	no	58
Tomates	Guipúzcoa	75	6	si	17
Tomates	Barcelona	60	95	si	10
Tomates	Huelva	18	90	no	43
Tomates	Córdoba	5	41	no	85
Tomates	Castellón	93	19	si	59
Tomates	Jaén	64	33	no	29
